"Pathway","PathAbun","sample"
"PWY-7199: pyrimidine deoxyribonucleosides salvage|g__Flavonifractor.s__Flavonifractor_plautii",110.8076804121,"P034_d23"
"PWY-7199: pyrimidine deoxyribonucleosides salvage|g__Anaerotignum.s__Anaerotignum_lactatifermentans",89.15442134,"P034_d23"
"PWY-7199: pyrimidine deoxyribonucleosides salvage|g__Candidatus_Stoquefichus.s__Candidatus_Stoquefichus_sp_KLE1796",75.5383315621,"P034_d23"
"PWY-7199: pyrimidine deoxyribonucleosides salvage|g__Blautia.s__Ruminococcus_gnavus",66.7899811522,"P034_d23"
"PWY-7199: pyrimidine deoxyribonucleosides salvage|g__Blautia.s__Ruminococcus_torques",32.2925661263,"P034_d23"
"PWY-7199: pyrimidine deoxyribonucleosides salvage|g__Bacteroides.s__Bacteroides_cellulosilyticus",19.3664952104,"P034_d23"
"PWY-7199: pyrimidine deoxyribonucleosides salvage|g__Alistipes.s__Alistipes_onderdonkii",17.1180025399,"P034_d23"
"ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)",4503.1539490312,"P034_d23"
"ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|unclassified",1267.7006756367,"P034_d23"
"ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Akkermansia.s__Akkermansia_muciniphila",462.3335685516,"P034_d23"
"ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Blautia.s__Ruminococcus_torques",267.7613305078,"P034_d23"
"ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Roseburia.s__Roseburia_intestinalis",164.494341003,"P034_d23"
"ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Blautia.s__Blautia_sp_CAG_257",142.8849411042,"P034_d23"
"ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Flavonifractor.s__Flavonifractor_plautii",141.01029413,"P034_d23"
"ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Phascolarctobacterium.s__Phascolarctobacterium_sp_CAG_266",109.628406831,"P034_d23"
"ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Blautia.s__Ruminococcus_gnavus",108.1967255623,"P034_d23"
"ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Anaerotignum.s__Anaerotignum_lactatifermentans",96.1808640279,"P034_d23"
"ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Pseudoflavonifractor.s__Pseudoflavonifractor_sp_An184",92.3500039096,"P034_d23"
"ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Eisenbergiella.s__Eisenbergiella_massiliensis",88.6770432617,"P034_d23"
"ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Hungatella.s__Hungatella_hathewayi",65.940294097,"P034_d23"
"ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Candidatus_Stoquefichus.s__Candidatus_Stoquefichus_sp_KLE1796",54.6054659615,"P034_d23"
"ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Lachnoclostridium.s__Clostridium_clostridioforme",49.0987969789,"P034_d23"
"ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Clostridium.s__Clostridium_sp_AM22_11AC",48.9972969124,"P034_d23"
"ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Eisenbergiella.s__Eisenbergiella_tayi",48.710015169,"P034_d23"
"ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Blautia.s__Blautia_hansenii",41.77533823,"P034_d23"
"ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Anaeromassilibacillus.s__Anaeromassilibacillus_sp_An250",40.333997182,"P034_d23"
"ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Adlercreutzia.s__Adlercreutzia_equolifaciens",24.6784576662,"P034_d23"
"ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Lachnoclostridium.s__Clostridium_lavalense",22.775654701,"P034_d23"
"ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Anaerostipes.s__Anaerostipes_hadrus",18.966306657,"P034_d23"
"ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_94",18.4474671355,"P034_d23"
"ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Ruminococcaceae_unclassified.s__Clostridium_leptum",16.0287956785,"P034_d23"
"ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Lachnoclostridium.s__Clostridium_aldenense",8.9193868999,"P034_d23"
"ARGSYNBSUB-PWY: L-arginine biosynthesis II (acetyl cycle)|g__Dorea.s__Dorea_longicatena",6.2872227436,"P034_d23"
"ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)",4456.9254512571,"P034_d23"
"ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|unclassified",1227.7364417913,"P034_d23"
"ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Blautia.s__Ruminococcus_torques",260.5644599948,"P034_d23"
"ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Roseburia.s__Roseburia_intestinalis",136.4884988144,"P034_d23"
"ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Flavonifractor.s__Flavonifractor_plautii",128.2116337125,"P034_d23"
"ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Blautia.s__Blautia_sp_CAG_257",128.1202312384,"P034_d23"
"ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Blautia.s__Ruminococcus_gnavus",109.0412397632,"P034_d23"
"ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Phascolarctobacterium.s__Phascolarctobacterium_sp_CAG_266",101.1482916168,"P034_d23"
"ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Anaerotignum.s__Anaerotignum_lactatifermentans",89.6578450617,"P034_d23"
"ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Eisenbergiella.s__Eisenbergiella_massiliensis",80.9038187928,"P034_d23"
"ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Hungatella.s__Hungatella_hathewayi",64.1784427742,"P034_d23"
"ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Blautia.s__Blautia_hansenii",53.0468271274,"P034_d23"
"ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Alistipes.s__Alistipes_finegoldii",52.5017108818,"P034_d23"
"ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Candidatus_Stoquefichus.s__Candidatus_Stoquefichus_sp_KLE1796",49.6228074114,"P034_d23"
"ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Lachnoclostridium.s__Clostridium_clostridioforme",47.1210183495,"P034_d23"
"ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Eisenbergiella.s__Eisenbergiella_tayi",42.9457955785,"P034_d23"
"ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Clostridium.s__Clostridium_sp_AM22_11AC",42.1066003151,"P034_d23"
"ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Anaeromassilibacillus.s__Anaeromassilibacillus_sp_An250",35.9940889056,"P034_d23"
"ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Lachnoclostridium.s__Clostridium_lavalense",23.1001661738,"P034_d23"
"ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Firmicutes_unclassified.s__Firmicutes_bacterium_CAG_94",22.3703048533,"P034_d23"
"ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Anaerostipes.s__Anaerostipes_hadrus",21.4924121806,"P034_d23"
"ARGSYN-PWY: L-arginine biosynthesis I (via L-ornithine)|g__Ruminococcaceae_unclassified.s__Clostridium_leptum",12.5754755499,"P034_d23"
"COA-PWY-1: superpathway of coenzyme A biosynthesis III (mammals)",4409.5650926461,"P034_d23"
"COA-PWY-1: superpathway of coenzyme A biosynthesis III (mammals)|g__Bacteroides.s__Bacteroides_vulgatus",687.4002259137,"P034_d23"
"COA-PWY-1: superpathway of coenzyme A biosynthesis III (mammals)|g__Bacteroides.s__Bacteroides_uniformis",516.6046300484,"P034_d23"
"COA-PWY-1: superpathway of coenzyme A biosynthesis III (mammals)|unclassified",346.0647079211,"P034_d23"
"COA-PWY-1: superpathway of coenzyme A biosynthesis III (mammals)|g__Blautia.s__Ruminococcus_torques",206.4611608821,"P034_d23"
"COA-PWY-1: superpathway of coenzyme A biosynthesis III (mammals)|g__Bacteroides.s__Bacteroides_ovatus",143.7956021813,"P034_d23"
"COA-PWY-1: superpathway of coenzyme A biosynthesis III (mammals)|g__Roseburia.s__Roseburia_intestinalis",139.7864743029,"P034_d23"
"COA-PWY-1: superpathway of coenzyme A biosynthesis III (mammals)|g__Clostridium.s__Clostridium_sp_CAG_169",105.3901528161,"P034_d23"
"COA-PWY-1: superpathway of coenzyme A biosynthesis III (mammals)|g__Blautia.s__Ruminococcus_gnavus",98.0371382161,"P034_d23"
"COA-PWY-1: superpathway of coenzyme A biosynthesis III (mammals)|g__Blautia.s__Blautia_sp_CAG_257",91.1650827692,"P034_d23"
"COA-PWY-1: superpathway of coenzyme A biosynthesis III (mammals)|g__Flavonifractor.s__Flavonifractor_plautii",88.7875023876,"P034_d23"
"COA-PWY-1: superpathway of coenzyme A biosynthesis III (mammals)|g__Anaerotignum.s__Anaerotignum_lactatifermentans",82.0413215295,"P034_d23"
"COA-PWY-1: superpathway of coenzyme A biosynthesis III (mammals)|g__Alistipes.s__Alistipes_putredinis",76.8067507804,"P034_d23"
"COA-PWY-1: superpathway of coenzyme A biosynthesis III (mammals)|g__Hungatella.s__Hungatella_hathewayi",71.0506634443,"P034_d23"
"COA-PWY-1: superpathway of coenzyme A biosynthesis III (mammals)|g__Blautia.s__Blautia_hansenii",69.8497871339,"P034_d23"
"COA-PWY-1: superpathway of coenzyme A biosynthesis III (mammals)|g__Monoglobus.s__Monoglobus_pectinilyticus",50.4259795313,"P034_d23"
"COA-PWY-1: superpathway of coenzyme A biosynthesis III (mammals)|g__Pseudoflavonifractor.s__Pseudoflavonifractor_sp_An184",39.3039236625,"P034_d23"
"COA-PWY-1: superpathway of coenzyme A biosynthesis III (mammals)|g__Alistipes.s__Alistipes_finegoldii",37.4660328079,"P034_d23"
"COA-PWY-1: superpathway of coenzyme A biosynthesis III (mammals)|g__Holdemania.s__Holdemania_filiformis",33.0040540651,"P034_d23"
"COA-PWY-1: superpathway of coenzyme A biosynthesis III (mammals)|g__Anaeromassilibacillus.s__Anaeromassilibacillus_sp_An250",27.2672721637,"P034_d23"
"COA-PWY-1: superpathway of coenzyme A biosynthesis III (mammals)|g__Candidatus_Stoquefichus.s__Candidatus_Stoquefichus_sp_KLE1796",25.4282405044,"P034_d23"
"COA-PWY-1: superpathway of coenzyme A biosynthesis III (mammals)|g__Clostridium.s__Clostridium_sp_AM22_11AC",24.2863145916,"P034_d23"
"COA-PWY-1: superpathway of coenzyme A biosynthesis III (mammals)|g__Bacteroides.s__Bacteroides_cellulosilyticus",21.8003142643,"P034_d23"
"COA-PWY-1: superpathway of coenzyme A biosynthesis III (mammals)|g__Dorea.s__Dorea_longicatena",15.538973458,"P034_d23"
"COA-PWY-1: superpathway of coenzyme A biosynthesis III (mammals)|g__Lachnoclostridium.s__Clostridium_lavalense",12.4683679207,"P034_d23"
"COA-PWY-1: superpathway of coenzyme A biosynthesis III (mammals)|g__Lachnoclostridium.s__Clostridium_clostridioforme",8.5823275587,"P034_d23"
"PWY-8178: pentose phosphate pathway (non-oxidative branch) II",4310.1007009849,"P034_d23"
"PWY-8178: pentose phosphate pathway (non-oxidative branch) II|unclassified",768.8658342265,"P034_d23"
"PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Roseburia.s__Roseburia_intestinalis",229.7600722852,"P034_d23"
"PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Hungatella.s__Hungatella_hathewayi",184.4185474225,"P034_d23"
"PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Blautia.s__Ruminococcus_torques",179.5490870197,"P034_d23"
"PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Flavonifractor.s__Flavonifractor_plautii",167.255603534,"P034_d23"
"PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Blautia.s__Blautia_sp_CAG_257",163.6778380966,"P034_d23"
"PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Lachnoclostridium.s__Clostridium_clostridioforme",116.1867369892,"P034_d23"
"PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Eisenbergiella.s__Eisenbergiella_massiliensis",94.4718007441,"P034_d23"
"PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Eisenbergiella.s__Eisenbergiella_tayi",71.8490450552,"P034_d23"
"PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Clostridium.s__Clostridium_sp_AM22_11AC",56.6590458315,"P034_d23"
"PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Candidatus_Stoquefichus.s__Candidatus_Stoquefichus_sp_KLE1796",50.8150288761,"P034_d23"
"PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Dorea.s__Dorea_longicatena",41.1652598524,"P034_d23"
"PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Anaerostipes.s__Anaerostipes_hadrus",35.0675883548,"P034_d23"
"PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Lachnoclostridium.s__Clostridium_aldenense",30.8326643079,"P034_d23"
"PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Lachnoclostridium.s__Clostridium_lavalense",26.113735957,"P034_d23"
"PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Clostridium.s__Clostridium_sp_CAG_58",16.4554344016,"P034_d23"
"PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Lachnoclostridium.s__Clostridium_citroniae",8.6561146791,"P034_d23"
"PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Blautia.s__Blautia_wexlerae",8.1166657715,"P034_d23"
"PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Clostridiales_unclassified.s__Clostridiales_bacterium_1_7_47FAA",5.3257251069,"P034_d23"
"PWY-8178: pentose phosphate pathway (non-oxidative branch) II|g__Blautia.s__Blautia_obeum",4.2131930949,"P034_d23"
"PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II",4267.074314671,"P034_d23"
"PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II|g__Ruthenibacterium.s__Ruthenibacterium_lactatiformans",859.1661229077,"P034_d23"
"PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II|unclassified",807.5184226646,"P034_d23"
"PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II|g__Bacteroides.s__Bacteroides_uniformis",426.7513525056,"P034_d23"
"PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II|g__Roseburia.s__Roseburia_intestinalis",163.5185372286,"P034_d23"
"PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II|g__Hungatella.s__Hungatella_hathewayi",64.5134966274,"P034_d23"
"PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II|g__Blautia.s__Ruminococcus_torques",59.0086465408,"P034_d23"
"PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II|g__Flavonifractor.s__Flavonifractor_plautii",54.0385554457,"P034_d23"
"PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II|g__Eisenbergiella.s__Eisenbergiella_tayi",40.2898884528,"P034_d23"
"PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II|g__Lachnoclostridium.s__Clostridium_clostridioforme",25.4089398725,"P034_d23"
"PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II|g__Anaerostipes.s__Anaerostipes_hadrus",20.596041998,"P034_d23"
"PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II|g__Adlercreutzia.s__Adlercreutzia_equolifaciens",13.8656651547,"P034_d23"
"PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II|g__Lachnoclostridium.s__Clostridium_aldenense",11.17665115,"P034_d23"
"PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II|g__Dorea.s__Dorea_longicatena",10.4774668475,"P034_d23"
"PWY-7977: L-methionine biosynthesis IV",4242.6153400065,"P034_d23"
"PWY-7977: L-methionine biosynthesis IV|g__Bacteroides.s__Bacteroides_vulgatus",727.9305304554,"P034_d23"
"PWY-7977: L-methionine biosynthesis IV|g__Bacteroides.s__Bacteroides_uniformis",594.4789916021,"P034_d23"
"PWY-7977: L-methionine biosynthesis IV|unclassified",516.0835354139,"P034_d23"
"PWY-7977: L-methionine biosynthesis IV|g__Akkermansia.s__Akkermansia_muciniphila",296.9691960842,"P034_d23"
"PWY-7977: L-methionine biosynthesis IV|g__Bacteroides.s__Bacteroides_ovatus",195.5039771545,"P034_d23"
"PWY-7977: L-methionine biosynthesis IV|g__Flavonifractor.s__Flavonifractor_plautii",115.7605743342,"P034_d23"
"PWY-7977: L-methionine biosynthesis IV|g__Alistipes.s__Alistipes_putredinis",62.1961841063,"P034_d23"
"PWY-7977: L-methionine biosynthesis IV|g__Blautia.s__Ruminococcus_torques",54.9021971927,"P034_d23"
"PWY-7977: L-methionine biosynthesis IV|g__Alistipes.s__Alistipes_finegoldii",40.6252467439,"P034_d23"
"PWY-7977: L-methionine biosynthesis IV|g__Alistipes.s__Alistipes_onderdonkii",24.8643890183,"P034_d23"
"PWY-7977: L-methionine biosynthesis IV|g__Bacteroides.s__Bacteroides_cellulosilyticus",22.3183852215,"P034_d23"
"PWY-7977: L-methionine biosynthesis IV|g__Dorea.s__Dorea_longicatena",17.778572437,"P034_d23"
"PWY-7977: L-methionine biosynthesis IV|g__Anaerostipes.s__Anaerostipes_hadrus",15.8146463835,"P034_d23"
"PWY-7977: L-methionine biosynthesis IV|g__Eubacterium.s__Eubacterium_maltosivorans",4.2768172487,"P034_d23"
"PWY-7977: L-methionine biosynthesis IV|g__Eubacterium.s__Eubacterium_limosum",2.9869902932,"P034_d23"
"PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I",4189.0910707209,"P034_d23"
"PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I|g__Bacteroides.s__Bacteroides_vulgatus",861.4048782232,"P034_d23"
"PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I|unclassified",750.8199364699,"P034_d23"
"PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I|g__Bacteroides.s__Bacteroides_ovatus",162.2608224975,"P034_d23"
"PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I|g__Bacteroides.s__Bacteroides_cellulosilyticus",18.5387366621,"P034_d23"
"PWY-6123: inosine-5-phosphate biosynthesis I	4179.6178884745
PWY-6123: inosine-5-phosphate biosynthesis I|g__Bacteroides.s__Bacteroides_vulgatus",725.3813156665,"P034_d23"
"PWY-6123: inosine-5-phosphate biosynthesis I|g__Bacteroides.s__Bacteroides_uniformis	514.3901248361
PWY-6123: inosine-5-phosphate biosynthesis I|unclassified",463.8866958951,"P034_d23"
"PWY-6123: inosine-5-phosphate biosynthesis I|g__Akkermansia.s__Akkermansia_muciniphila	428.2539767522
PWY-6123: inosine-5-phosphate biosynthesis I|g__Bacteroides.s__Bacteroides_ovatus",169.0819188647,"P034_d23"
"PWY-6123: inosine-5-phosphate biosynthesis I|g__Alistipes.s__Alistipes_putredinis	92.5086903626
PWY-6123: inosine-5-phosphate biosynthesis I|g__Candidatus_Stoquefichus.s__Candidatus_Stoquefichus_sp_KLE1796",36.7489375007,"P034_d23"
"PWY-6123: inosine-5-phosphate biosynthesis I|g__Alistipes.s__Alistipes_finegoldii	34.9124159454
PWY-6123: inosine-5-phosphate biosynthesis I|g__Anaerostipes.s__Anaerostipes_hadrus",26.0177971188,"P034_d23"
"PWY-6123: inosine-5-phosphate biosynthesis I|g__Blautia.s__Ruminococcus_torques	25.7307315594
PWY-6123: inosine-5-phosphate biosynthesis I|g__Alistipes.s__Alistipes_onderdonkii",22.2237373464,"P034_d23"
"PWY-6123: inosine-5-phosphate biosynthesis I|g__Bacteroides.s__Bacteroides_cellulosilyticus	16.5339127735
PWY-6123: inosine-5-phosphate biosynthesis I|g__Blautia.s__Blautia_wexlerae",3.3897766578,"P034_d23"
"COA-PWY: coenzyme A biosynthesis I (prokaryotic)",4079.9194567248,"P034_d23"
"COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Bacteroides.s__Bacteroides_vulgatus",688.7610122113,"P034_d23"
"COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Bacteroides.s__Bacteroides_uniformis",499.6065938706,"P034_d23"
"COA-PWY: coenzyme A biosynthesis I (prokaryotic)|unclassified",292.8963837221,"P034_d23"
"COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Blautia.s__Ruminococcus_torques",196.756008672,"P034_d23"
"COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Bacteroides.s__Bacteroides_ovatus",181.451915338,"P034_d23"
"COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Akkermansia.s__Akkermansia_muciniphila",177.1400134116,"P034_d23"
"COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Roseburia.s__Roseburia_intestinalis",168.5360136642,"P034_d23"
"COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Clostridium.s__Clostridium_sp_CAG_169",115.5457239208,"P034_d23"
"COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Blautia.s__Ruminococcus_gnavus",111.3035904338,"P034_d23"
"COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Phascolarctobacterium.s__Phascolarctobacterium_sp_CAG_266",100.4535267581,"P034_d23"
"COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Blautia.s__Blautia_sp_CAG_257",99.6658304191,"P034_d23"
"COA-PWY: coenzyme A biosynthesis I (prokaryotic)|g__Flavonifractor.s__Flavonifractor_plautii",97.4051623282,"P034_d23"
